text,rate,number,rank,inform_tip
战栗杀机,,,,"
24话 / 2018年7月 / 内海紘子 / 吉田秋生「BANANA FISH」（小学館 フラワーコミックス刊） / 林明美 "
香蕉超人,,(少于10人评分),,"
40话 / 1983-10-03 "
BanG Dream!,6.2,(364人评分),3726,"
13话 / 2017年1月21日 / ISSEN(オー・エル・エム+ブシロード) / 仁多マツコ "
巴巴爸爸,7.7,(16人评分),,"
45话 / 1974年10月2日 "
巴巴爸爸 第二季,,(少于10人评分),,"
55话 / 977-04-04 "
巴巴爸爸 第三季,,(少于10人评分),,"
50话 / 1978-10-02 "
芭比之钻石城堡,,(少于10人评分),,"
2008-09-04 "
芭比之完美圣诞,,(少于10人评分),,"
2011-11-08 "
芭比与姐妹之赛马记,,(少于10人评分),,"
2013-10-22 "
芭比与姐妹之狗狗奇遇记,,,,"
2016-10-18 "
芭比与姐妹之狗狗大冒险,,,,"
2015-10-20 "
芭比与魔幻飞马之旅,6.5,(13人评分),,"
2005-9-20 "
芭比之神秘之门,,(少于10人评分),,"
2014-09-16 "
芭比公主三剑客,,(少于10人评分),,"
2009-09-20 / Alexandre Dumas《三剑客》 "
芭比之长发公主,6.3,(16人评分),,"
2002-10-1 / Brothers Grimm《莴苣姑娘》 "
芭比之十二芭蕾舞公主,6.4,(10人评分),,"
2006-09-19 / Brothers Grimm《十二个跳舞的公主》 "
芭比之森林公主,,(少于10人评分),,"
2007-09-18 "
芭比之真假公主,6.6,(25人评分),,"
2004-09-28 / Mark Twain《王子与贫儿》 "
芭比梦幻仙境之魔法彩虹,,(少于10人评分),,"
2007-03-06 "
芭比之圣诞颂歌,,(少于10人评分),,"
2008-11-04 "
芭比之美人鱼历险记,,(少于10人评分),,"
2010-03-02 "
芭比之美人鱼历险记 2,,(少于10人评分),,"
2012-03-06 "
芭比之公主的力量,,,,"
2015-03-04 "
芭比之皇室摇滚,,,,"
2015-08-13 "
芭比之胡桃夹子,6.2,(18人评分),,"
2001-10-2 / E.T.A.Hoffman《胡桃夹子与老鼠王》，Пётр Ильич Чайковский《胡桃夹子》 "
芭比之粉红舞鞋,,(少于10人评分),,"
2013-03-18 / Hans Christian Andersen《红舞鞋》，Brothers Grimm《白雪公主》，Пётр Ильич Чайковский《天鹅湖》，Adolphe Adam《吉赛尔》 "
芭比之蝴蝶仙子,,(少于10人评分),,"
2008-02-26 "
芭比之蝴蝶仙子2,,(少于10人评分),,"
2013-08-27 "
芭比之天鹅湖,6.4,(18人评分),,"
2003-9-30 / Пётр Ильич Чайковский《天鹅湖》 "
芭比之拇指姑娘,,(少于10人评分),,"
2009-02-24 / Hans Christian Andersen《拇指姑娘》 "
芭比之仙子的秘密,,(少于10人评分),,"
2011-03-02 "
芭比之时尚童话,,(少于10人评分),,"
2010-09-14 "
芭比梦幻仙境之彩虹仙子,,(少于10人评分),,"
2005-03-08 "
芭比梦幻仙境之人鱼公主,,(少于10人评分),,"
2006-03-14 "
芭比之魅力公主学院,,(少于10人评分),,"
2011-08-29 "
芭比之间谍小队,,,,"
2016-01-15 "
芭比之星光奇遇记,,,,"
2016-07-30 "
芭比之珍珠公主,,(少于10人评分),,"
2014-03-11 "
芭比之歌星公主,,(少于10人评分),,"
2012-8-23 / Mark Twain《王子与贫儿》 "
芭比之游戏英雄,,,,"
2017-02-01 "
疯狂农庄,,(少于10人评分),,"
2006年8月4日 / Steve Oedekerk "
马棚里的奥运会,,,,"
1932-04-15 / 威尔弗雷德·杰克逊 "
BAR 被讨厌的蔬菜,,(少于10人评分),,"
13话 / 2015年4月7日 "
暗黑破坏神,5.3,(32人评分),,"
6话 / 1992年8月25日 "
蝙蝠侠：冰点危机,5.8,(10人评分),,"
1998 "
蝙蝠侠与哈莉奎茵,,(少于10人评分),,"
2017年8月14日 "
未来蝙蝠侠：小丑归来,,(少于10人评分),,"
2000年10月3日 "
未来蝙蝠侠 第一季,,(少于10人评分),,"
13话 / March 21, 2006 "
未来蝙蝠侠 第二季,,(少于10人评分),,"
26话 / 1999年9月18日 "
未来蝙蝠侠 第三季,,(少于10人评分),,"
13话 / 2000年9月16日 "
蝙蝠侠无限: 动物本能,4.8,(11人评分),,"
1话 / 2015 "
蝙蝠侠无极限：怪兽来袭,,(少于10人评分),,"
2015-05-19 "
蝙蝠侠VS罗宾,6.0,(26人评分),,"
1话 / 2015年4月14日 "
Batman vs. Two-Face,,(少于10人评分),,"
2017年10月17日 / Rick Morales  "
蝙蝠侠：突袭阿卡姆,7.2,(39人评分),,"
2014-07-29 / 杰伊·欧力瓦 "
Batman: Bad Blood,6.2,(22人评分),,"
2016年1月19日 "
蝙蝠侠：煤气灯下的哥谭,7.2,(13人评分),,"
2018-01-23 / Sam Liu "
蝙蝠侠：高谭骑士,6.6,(35人评分),,"
6话 / 2008年7月8日 "
蝙蝠侠大战幻影人,,(少于10人评分),,"
1993-12-25 "
蝙蝠侠：神秘的女蝙蝠侠,,(少于10人评分),,"
2003 / Curt Geda "
蝙蝠侠：披风斗士归来,,(少于10人评分),,"
2016 / Rick Morales "
Batman: Strange Days,,(少于10人评分),,"
2014 "
蝙蝠侠 (1992),7.4,(70人评分),1188,"
85话 / 1992 / Kevin Altieri,Kent Butterworth,Boyd Kirkland,Frank Paur, Eric Radomski Dan Riba Dick Sebast Bruce Timm "
蝙蝠侠：英勇无畏 第一季,,(少于10人评分),,"
26话 / 2008 "
蝙蝠侠：英勇无畏 第二季,,(少于10人评分),,"
26话 / 2009 "
蝙蝠侠：英勇无畏 第三季,,(少于10人评分),,"
13话 / 2011 "
蝙蝠侠 黑暗骑士归来（上）,7.7,(93人评分),715,"
2012 "
蝙蝠侠：黑暗骑士归来（下）,7.8,(85人评分),668,"
2013 / Frank Miller "
蝙蝠侠：红头罩之下,7.3,(43人评分),,"
2010 / Brandon Vietti "
蝙蝠侠：第一年,7.1,(36人评分),,"
2011 / Sam Liu / Lauren Montgomery "
蝙蝠侠：致命玩笑,5.4,(30人评分),,"
2016年7月25日 / Sam Liu "
BATON,5.4,(15人评分),,"
3话 / 2009年4月28日 "
塔拉星球之战,6.6,(12人评分),,"
2007年8月8日 "
泗水之战,,,,"
2015-08-20 "
猎天使魔女 血色命运,6.1,(230人评分),3824,"
2013年11月23日 "
高校生极乐传说,,,,"
7话 / 1990年 / 有迫俊彦、角銅博之、藤瀬順一 / 羽山淳一 "
漂亮男孩,6.0,(37人评分),,"
1话 / 1989年12月22日 "
猛兽侠,7.0,(288人评分),1881,"
26话 / 1999年9月18日 "
Beat Shot!!,,(少于10人评分),,"
1话 / 1989年5月25日 "
BEATLESS -没有心跳的少女-,5.7,(262人评分),4308,"
24话 / 2018年1月12日 / 長谷敏司「BEATLESS」（KADOKAWA） "
美女与野兽,7.2,(282人评分),1407,"
1话 / 1991年11月22日 / 加里·特洛斯达勒 / 柯克·维斯 "
美女与野兽之幸福生活,,(少于10人评分),,"
1998-02-17 "
美女与野兽：贝儿的心愿,6.6,(14人评分),,"
1997-11-11(美国) "
瘪四与大头蛋,,,,"
1996-12-20 "
"小顽童,小捣蛋",,,,"
1992-07-31 "
摇滚新乐团,8.0,(390人评分),272,"
26话 / 2004年10月6日 / 小林治 / 堀元宣、小林治 "
飞天万能床,,,,"
1973-01-18 "
蜂妹与狗狗猫,,(少于10人评分),,"
2话 / 2013-07-11 / Larry Leichliter "
蜜蜂总动员,6.0,(28人评分),,"
2007 "
哔哔准备,,,,"
1961-11-11 / Chuck Jones / Maurice Noble "
色彩幻想,,(少于10人评分),,"
1949 / Evelyn Lambart / Norman McLaren "
鲸鱼的腹部,,(少于10人评分),,"
1话 / 2011-11 / 朱丽亚·波特 "
Ben 10 外星英雄,,,,"
46话 / 2008年4月18日 "
少年骇客,7.0,(10人评分),,"
52话 / 2005-12-27 "
贝里尼,,(少于10人评分),,"
2009 / Jasmiini Ottelin "
便当,,(少于10人评分),,"
2016年5月30日 / 郭小若 "
贝奥武夫,,(少于10人评分),,"
2007 "
熊的旅程,,(少于10人评分),,"
2010-08-01 "
当心蝙蝠侠,,(少于10人评分),,"
26话 / 2013年7月13日 "
双头人,,,,"
2014 / 邱志峻 "
Beyond Beyond,,,,"
2014年3月21日 "
黑暗圣经,7.3,(586人评分),1105,"
6话 / 2001年7月21日 / よし天 "
黑暗圣经 Only,6.8,(198人评分),2237,"
3话 / 2005年7月25日 "
黑暗圣经 外传,6.8,(188人评分),2347,"
2话 / 2002年5月25日 / Active / よし天 "
机器人比伯,,(少于10人评分),,"
2012 / Anton Chistiakov / Mikhail Dmitriev "
空间爆发,,,,"
2010-07-06 / BLU "
大雄兔,,(少于10人评分),,"
2008-04-10 Amsterdam premiere/2008-05-20 physical release/2008-05-30 digital release "
盛大晚宴,,(少于10人评分),,"
2013 / Sarah Scrimgeour "
超能陆战队,7.4,(872人评分),1090,"
1话 / 2014-10-23（日本）2014-11-07（美国）2015-02-28（中国大陆） / Don Hall / Chris Williams / Steven T. Seagle、Duncan Rouleau<Big Hero 6> "
剧版超能陆战队,,(少于10人评分),,"
3话 / 2017年11月20日 "
马戏团里的兔八哥,,(少于10人评分),,"
1951-12-01 "
火星鼠骑士,6.3,(33人评分),,"
52话 / 1993 "
比基尼勇士,6.0,(509人评分),4109,"
13话 / 2015年7月7日 "
比基尼勇士 OVA,6.4,(93人评分),2926,"
3话 / 2016年12月7日 / 葛谷直行 / 「ビキニ・ウォリアーズ」ホビージャパン "
BILIBILI DAWN,6.4,(12人评分),,"
1话 / 2016-02-07 / 平安夜的噩梦 / LAS、X仔 "
宾宝的入会仪式,,(少于10人评分),,"
1931 "
小丑宾果,,(少于10人评分),,"
1999年7月22日 / Chris Landreth "
生化危机4D：执行者,,(少于10人评分),,"
1话 / 2000 "
BIOHAZARD VENDETTA : Z Infected Experience,,(少于10人评分),,"
2017年05月24日 "
生化战士2：美特吕传奇,,(少于10人评分),,"
2004-10-19 "
生化战士3：暗影之网,,(少于10人评分),,"
2005-10-11 "
生化战士：光之面罩,,(少于10人评分),,"
2003-09-16 "
生化战士：王者再临,,(少于10人评分),,"
2009-9-15 "
吃鸟瘾,,(少于10人评分),,"
1957-08-10 / 弗里兹·弗里伦 "
春天的鸟,,,,"
1933 / David Hand "
一根羽毛的鸟,,,,"
1931-02-10 / Burt Gillett "
祝生日,,(少于10人评分),,"
2004-06-26 / Sejong Park "
黑血兄弟,6.5,(211人评分),3064,"
12话 / 2006年9月8日 / 吉川博明 / あざの耕平 "
黑猫,6.7,(624人评分),2826,"
24话 / 2005年10月6日 / 板垣伸 / 矢吹健太朗 / 秋山由樹子 "
BLACK GATE 姦淫の学園,6.0,(55人评分),3187,"
2话 / 2004/07/25 "
黑礁,7.9,(2470人评分),268,"
12话 / 2006年4月8日 / 片渕須直 / 広江礼威（小学館刊『月刊サンデージェネックス』連載） "
黑礁 Roberta’s Blood Trail,7.9,(1480人评分),326,"
5话 / 2010年7月17日 / 片渕須直 / 広江礼威（小学館刊『月刊サンデージェネックス』連載） / 筱雅律 "
黑礁 The Second Barrage,8.1,(2112人评分),177,"
12话 / 2006年10月2日 / 片渕須直 / 広江礼威（小学館刊『月刊サンデージェネックス』連載） "
黑蝇,,(少于10人评分),,"
1991-12-28 / Christopher Hinton "
BLACKFOX,,,,"
野村和也 / 斎藤敦史 "
刀锋战士,5.6,(126人评分),4224,"
12话 / 2011年7月1日 "
BLAME!,7.5,(756人评分),910,"
1话 / 2017年5月20日 / 瀬下寛之 / 弐瓶勉『BLAME!』(講談社「アフタヌーン」所載) "
BLAME! 2,,,,"
瀬下寛之  "
特工次世代 序幕,5.8,(44人评分),,"
2话 / 2007年9月7日 "
特工次世代,6.1,(42人评分),,"
6话 / 2003年10月24日 "
BLAME! 端末遗构都市,6.8,(100人评分),2187,"
1话 / 2015年7月22日 / 弐瓶勉 "
苍色骑士,6.9,(550人评分),2069,"
24话 / 2008年4月5日 / 板野一郎 "
苍翼默示录 Alter Memory,5.5,(626人评分),4545,"
12话 / 2013年10月8日 "
死神,6.9,(2171人评分),2279,"
366话 / 2004年10月5日 / 阿部記之 "
死神 雨中的回忆,6.1,(45人评分),,"
1话 / 2003年12月20日 "
死神 被封印的狂乱之剑,5.6,(46人评分),,"
1话 / 2005年9月24日  "
Bleip : No,,,,"
2001 "
马口铁玩具,,(少于10人评分),,"
2011 "
BLIND NIGHT,4.7,(26人评分),,"
3话 / 2002/11/22 "
盲点,,(少于10人评分),,"
1话 / 2008年 / Cécile Dubois-Herry "
线与色,,(少于10人评分),,"
1955-04-25 / Norman McLaren "
纳粹狼的闪电战,,(少于10人评分),,"
1942-08-22(美国) / 特克斯·艾弗里 "
血茶与红绳,,(少于10人评分),,"
1话 / 2006年10月4日 / Christiane Cegavske "
BLOOD 最后的吸血鬼,7.4,(538人评分),1028,"
1话 / 2000年11月18日 / 北久保弘之 "
BLOOD+,7.2,(795人评分),1330,"
50话 / 2005年10月8日 / Production I.G、Aniplex / 箸井地図 "
BLOOD-C,6.0,(1858人评分),4203,"
12话 / 2011年7月7日 "
BLOOD-C The Last Dark,6.1,(643人评分),3994,"
2012年6月2日 "
时空囚徒,4.4,(47人评分),,"
12话 / 2016年9月30日 / 陳燁 / 白骁 "
淫落的血族2,6.3,(320人评分),3540,"
2话 / 2011年7月29日 "
Blossom,6.3,(93人评分),3041,"
1话 / 2012年3月24日 / 山本寛 / 近岡直 "
blossom/,,(少于10人评分),,"
Jul/2011 "
喷火龙,,,,"
1978 / Brad Caslor / Christopher Hinton "
蓝龙,6.2,(75人评分),3146,"
51话 / 2007年4月7日 / 坂口博信（原案） "
蓝龙 天界的七龙,6.2,(20人评分),,"
51话 / 2008年4月5日 "
BLUE DROP 天使们的戏曲,6.7,(197人评分),2651,"
13话 / 2007年10月2日 / 大倉雅彦 / 吉富昭仁 "
虫孽,6.4,(63人评分),2734,"
26话 / 1999年10月7日 / 大畑晃一 "
虫孽 剧场版,6.0,(13人评分),,"
2002年11月20日 "
Blue Remains,,,,"
2000 "
忧郁的节奏,,(少于10人评分),,"
1931-08-18 / Burt Gillett "
碧奇魂,7.1,(39人评分),,"
26话 / 1994年10月5日 / 神谷純 / 高田裕三 "
碧奇魂 Ver.1.5,,(少于10人评分),,"
2话 / 1996-06-21 "
碧奇魂2,6.1,(15人评分),,"
3话 / 1996年7月24日 "
造船之人,,(少于10人评分),,"
1938-02-25 / Ben Sharpsteen "
仓鼠鲍勃,,(少于10人评分),,"
2009 / Harry Fast /Jacob Frey "
鲍伯与玛格丽特 第一季,,,,"
13话 / 1998-06-22 "
巴布工程师,,,,"
331话 / 1998年11月28日 / Steven Feldman, Fred Holmes, Brian Mack, Liz Whitaker (Ep 1); Sarah Ball; Brian Little / Keith Chapman "
鲍伯的生日,,(少于10人评分),,"
1993年 / 埃里森·斯诺登 / David Fine "
开心汉堡店 第一季,,(少于10人评分),,"
13话 / 2011年1月16日 / Loren Bouchard "
开心汉堡店 第二季,,(少于10人评分),,"
9话 / 2012年3月11日 / Anthony Chun / Boo Hwan Lim / Kyoung Hee Lim "
开心汉堡店 第三季,,(少于10人评分),,"
23话 / 2012年9月30日 / Anthony Chun "
开心汉堡店 第四季,,(少于10人评分),,"
22话 / 2013年9月29日 / Loren Bouchard "
开心汉堡店 第五季,,,,"
21话 / 2014年10月5日 "
开心汉堡店 第六季,,,,"
22话 / 2015年9月27日 "
开心汉堡店 第七季,,,,"
10话 / 2016年9月25日 "
BOIN レクチャー,6.4,(114人评分),2965,"
2话 / 2005年8月25日 / Crossnet-Pie、happobi "
马男波杰克,8.1,(205人评分),263,"
12话 / 2014年8月22日 "
马男波杰克2,8.0,(123人评分),380,"
12话 / 2015年7月17日 "
马男波杰克3,8.0,(108人评分),405,"
12话 / 2016年7月22日 "
马男波杰克4,7.9,(38人评分),,"
12话 / 2017年9月8日 "
闪电狗,6.3,(132人评分),3299,"
2008-11-21(美国) "
早安恋味糕点店,5.3,(158人评分),4471,"
24话 / 2014年10月11日 "
邦卡猫,,(少于10人评分),,"
65话 / 1993年2月28日 "
Boogie Woogie Bugle Boy of Company 'B',,,,"
1941-09-01 / Walter Lantz "
边城小镇 第一季,,,,"
13话 / 2016-01-03(美国) / Bob Bowen "
回光返照,5.8,(13人评分),,"
2015年10月31日 / Andrew Coats、Lou Hamou-Lhadj "
火影忍者 剧场版 博人传,7.3,(814人评分),1162,"
1话 / 2015年8月7日 "
博人传,6.6,(20人评分),,"
2016年 "
火影忍者 博人传之火影次世代,5.4,(309人评分),4525,"
2017年4月5日 "
雪人波利,,(少于10人评分),,"
67话 / 1989 "
跳跳羊,5.6,(17人评分),,"
1话 / 2004年11月5日 / 巴德·乐凯 / Roger Gould "
包厘街八哥,,(少于10人评分),,"
1949 "
新恋爱白书,5.6,(16人评分),,"
13话 / 2000年4月11日 / 板桥雅弘 玉越博幸 "
战争程序员白濑,6.5,(71人评分),2680,"
15话 / 2003年10月3日 / 林宏樹 / 牧野竜一 "
Brandish,5.8,(182人评分),4164,"
2话 / 2012/06/22 "
勇敢传说,6.7,(203人评分),2516,"
2012-06-19(中国大陆) / 2012-06-22(美国) / 马克∙安德鲁斯 / 布兰达∙查普曼 / 史蒂夫·普切尔 "
勇敢的小裁缝,,(少于10人评分),,"
1938-09-23 / Frank Tashlin "
BRAVE10～真田十勇士～,6.2,(880人评分),3956,"
12话 / 2012年1月7日 / 霜月かいり "
无畏战士,7.1,(10人评分),,"
11话 / 2012年11月8日 "
Bravest Warriors Season 2,,(少于10人评分),,"
12话 / 2013-10-17 "
无畏战士 第三季,,(少于10人评分),,"
6话 / 2017年1月10日 "
布雷斯塔警长,7.1,(19人评分),,"
65话 / 1987-09-14 "
BRAVO东东,6.3,(65人评分),2836,"
26话 / 2002 "
网络争霸战,5.9,(14人评分),,"
1话 / 1999年9月25日 / 冨永恒雄 / 加野晃 "
Breaking the Habit,,(少于10人评分),,"
2004年 "
BREETSCHLAG,,,,"
"
脆莓公园 第一季,7.4,(41人评分),,"
10话 / 2012-09-25 "
脆莓公园 第二季,7.0,(33人评分),,"
13话 / 2013年9月3日 "
脆莓公园 第三季,7.4,(26人评分),,"
13话 / 2014年9月16日 "
Brigadoon 麻玲与苍蓝剑士,,(少于10人评分),,"
26话 / 2000年7月21日 / 米たにヨシトモ / 木村貴宏 "
坏玩具,,,,"
1935-12-14 / Ben Sharpsteen "
兄弟,,(少于10人评分),,"
1999年 / Adam Elliot "
熊兄弟,7.2,(14人评分),,"
1话 / 2003年11月1日 "
熊的传说2,,(少于10人评分),,"
2006-08-17 "
最终幻想15 兄弟情,6.0,(165人评分),3818,"
6话 / 2016年3月31日 "
兄弟战争,5.8,(676人评分),4345,"
13话 / 2013年7月2日 "
兄弟战争OVA,6.0,(84人评分),3502,"
2话 / 2014年12月19日 "
BTOOOM! 惊爆游戏,6.7,(2162人评分),2725,"
12话 / 2012年10月4日 / 渡邉こと乃 / 井上淳哉 / 岸田隆宏 "
泡影,,(少于10人评分),,"
2013年 "
手冢治虫的佛陀～永无止境之旅～,6.1,(62人评分),3158,"
1话 / 2014年2月8日 / 小村敏明 / 手塚治虫 "
勇敢的兔八哥,6.4,(17人评分),,"
1话 / 1942-07-11 "
虫虫之恋,,(少于10人评分),,"
1932-10-01 / Burt Gillett "
Bugってハニー,,,,"
51话 / 1986年10月3日 "
Bugってハニー メガロム少女舞4622,,(少于10人评分),,"
1987-07-21 "
建房子,,(少于10人评分),,"
1933-01-07 / David Hand "
棕兔夫人,,(少于10人评分),,"
1998 / Chris Wedge "
BUNNY,,(少于10人评分),,"
2015-10-23 "
Buried Treasure,,(少于10人评分),,"
1925 "
电焊工波力,7.0,(52人评分),1727,"
1话 / 2008年11月18日 / 安格斯·麦克莱恩 "
杀人科,5.4,(17人评分),,"
1话 / 1991年3月21日 / 井出安軌 / 宮崎県人 "
杀人科 EXCESS,6.6,(10人评分),,"
13话 / 1997年12月12日 / 木村真一郎 / 池田裕治 "
杀人科 SCRAMBLE,5.5,(13人评分),,"
12话 / 2004年1月12日 "
杀人科 W,5.6,(18人评分),,"
4话 / 1996年4月10日 / ねぎしひろし / 山下敏成 "
燃烧的夜晚,,(少于10人评分),,"
2016年10月7日 "
玩命游戏,6.1,(82人评分),3349,"
3话 / 2008年3月14日 / 葛谷直行 / 峰倉かずや "
