text,rate,number,rank,inform_tip 
半妖少女绮丽谭,6.6,(798人评分),3015,"
13话 / 2010年10月4日 / 今千秋 / 星野リリィ（幻冬舎コミックス刊） / 長谷川眞也 "
咸面包咪咪,5.9,(17人评分),,"
2010-10-04 / シマモリナツコ "
宫西达也剧场 你看起来很好吃,7.5,(34人评分),,"
20话 / 2010-10-04 "
动物小战士剧场,,(少于10人评分),,"
26话 / 2010年10月4日 / OKN / 竜の子Production / 岩澤知子 "
缘之空,6.3,(3417人评分),3826,"
12话 / 2010年10月4日 / 高橋丈夫 / Sphere / 神本兼利 "
キメゾーの決まり文句じゃキマらねぇ。,,,,"
12话 / 2010年10月3日 "
百花缭乱 SAMURAI GIRLS,6.4,(1036人评分),3587,"
12话 / 2010年10月3日 / KOBUN / すずきあきら「百花缭乱」（HJ文库／Hobby JAPAN） / 宮澤努 "
心灵侦探八云,6.3,(922人评分),3764,"
13话 / 2010年10月3日 / 神永学 / 芝美奈子 "
心灵侦探八云,6.3,(922人评分),3764,"
13话 / 2010年10月3日 / 神永学 / 芝美奈子 "
STAR DRIVER 闪亮的拓人,7.5,(1814人评分),837,"
25话 / 2010年10月3日 "
特工老爹 第七季,,(少于10人评分),,"
19话 / 2010年10月3日 "
荒川爆笑团2,7.7,(2676人评分),473,"
13话 / 2010年10月3日 / 新房昭之 / 中村光 / 杉山延寛 "
MM一族,6.4,(1439人评分),3551,"
12话 / 2010年10月2日 / 松野秋鸣（“MM一族!”シリーズ MF文库J／メディアファクトリー刊） "
信蜂 REVERSE,7.1,(680人评分),1803,"
25话 / 2010年10月2日 / 岩永彰 / 浅田弘幸 / 芝美奈子 "
绯色恋,6.8,(200人评分),2332,"
1话 / 2010年10月2日 / 長沼範裕 / 雪丸もえ "
爆漫王。,8.0,(3267人评分),212,"
25话 / 2010年10月2日 / カサヰケンイチ、秋田谷典昭 / 小畑健、大場つぐみ / 下谷智之 "
薄樱鬼 碧血录,6.4,(609人评分),3601,"
10话 / 2010年10月2日 / 山崎理 / オトメイト（アイディアファクトリー／デザインファクトリー） / 中嶋敦子 "
钢铁侠,5.4,(88人评分),4222,"
12话 / 2010年10月1日 / 佐藤雄三 / Marvel / 梅原隆弘 "
天降之物f,7.2,(2304人评分),1500,"
12话 / 2010年10月1日 / 斎藤久 / 水無月すう（月刊「少年エース」連載、角川コミックス・エース刊） / 渡邊義弘 "
超级机器人大战OG -The inspector-,6.3,(278人评分),3503,"
26话 / 2010-10-01 / 大張正己 / SR Produce Team "
吊带袜天使,8.1,(3628人评分),165,"
13话 / 2010年10月1日 / 今石洋之 / GAINAX / 錦織敦史 "
午夜凶兔,,(少于10人评分),,"
2010-09-30 / 完美动力教育学院 "
DC展台：绿箭,,(少于10人评分),,"
1话 / 2010-09-28 "
超人与蝙蝠侠：启示录,6.2,(20人评分),,"
2010-09-28 "
辛特爾,,(少于10人评分),,"
2010-09-27 荷蘭電影節發佈／2010-09-30 網路發佈 "
恶搞之家 第九季,,(少于10人评分),,"
18话 / 2010年9月27日 "
小昆汀,,(少于10人评分),,"
1话 / 2010-09-26 / Albert't Hooft / Paco Vink "
辛普森一家 第二十二季,,(少于10人评分),,"
22话 / 2010-09-26 "
破刃之剑 第三章 凶刃之痕,7.1,(635人评分),1591,"
1话 / 2010年9月25日 / 网野哲郎、羽原信義 / 吉永裕ノ介 / 乘田拓茂 "
凌辱家庭餐馆 调教菜单,6.7,(257人评分),2699,"
2话 / 2010年9月24日 "
姦染3 首都崩壊,6.2,(120人评分),3457,"
2话 / 2010年9月24日 "
猫头鹰王国：守卫者传奇,6.8,(37人评分),,"
2010-09-24 / 扎克·施奈德 "
一轮者,6.2,(21人评分),,"
1话 / 2010年9月24日 / 田澤潮 "
少女战机Soul Eater,5.5,(57人评分),3828,"
1话 / 2010-09-24 / ルネ / 牛島勇二 "
精灵宝可梦 超级愿望,6.9,(294人评分),2052,"
84话 / 2010年9月23日 / 湯山邦彦、須藤典彦 / 山田俊也 "
ToHeart2 adnext,6.6,(178人评分),2717,"
2话 / 2010年9月23日 / 坂田純一 / Leaf "
少年女仆～天使之歌～,5.8,(147人评分),4003,"
1话 / 2010-09-23 / 谷田部勝義 / 柊柾葵 / よし天 "
虎王归来,,,,"
1话 / 2010年9月22日 / 黄军 "
小叮当：拯救精灵大作战,,(少于10人评分),,"
2010-09-21 "
机动战士高达00 先驱者的觉醒,6.8,(1294人评分),2526,"
1话 / 2010年9月18日 / 水島精二 / 矢立肇、富野由悠季 / 千葉道徳 "
星球大战：克隆战争 第三季,7.5,(11人评分),,"
22话 / 2010年9月17日 "
あぐかる,,(少于10人评分),,"
1话 / 2010年9月17日 "
合神泰坦,,(少于10人评分),,"
20话 / 2010-09-17 / Genndy Tartakovsky "
指先案内人 汁だく接待 おかわり三杯目,5.8,(38人评分),,"
3话 / 2010年09月17日 / Waffle "
公主恋人！西尔维娅篇,6.6,(636人评分),2982,"
2话 / 2010年9月17日 / とよたまなか / Ricotta "
丛林有情狼,,(少于10人评分),,"
 1话 / 2010-09-17(美国) / 2011-02-25(中国大陆) / 本·格鲁克 / Anthony Bell "
泡芙小姐的金鱼缸,3.3,(21人评分),,"
1话 / 2010-09-16 "
ネトラレ ～田辺優香の独白～,5.4,(63人评分),3964,"
1话 / 2010年9月15日 "
芭比之时尚童话,,(少于10人评分),,"
2010-09-14 "
战斗之魂Brave,8.6,(33人评分),,"
50话 / 2010-09-12 / 西森章 / 矢立肇 / 湯本佳典,石川てつや "
剧场版 快要坏掉的八音盒,7.5,(1183人评分),876,"
1话 / 2010年9月11日 / 川口敬一郎 / 西尾公伯 "
西域传奇,,,,"
2010-09-10 "
せめちち,5.2,(33人评分),,"
2话 / 2010年9月10日 / 中曽根学 / 中曽根学 "
このせかい,,(少于10人评分),,"
2010-09-10 "
黑塔利亚 第4期,7.6,(820人评分),567,"
24话 / 2010年9月10日 / ボブ白旗 / 日丸屋秀和 / 河南正昭 "
CosmicBreak: Sacrifice,,(少于10人评分),,"
2010年9月9日 "
DC展台：超人与沙赞之黑亚当归来,,(少于10人评分),,"
1话 / 2010-09-09 "
想起了你,6.9,(31人评分),,"
1话 / 2010-9-8 / Ryan Woodward / Ryan Woodward "
天兵公园 第一季,7.1,(20人评分),,"
12话 / 2010-09-06 "
メカ☆アフロくん,,,,"
1话 / 2010年9月3日 / 花くまゆうさく "
深夜的故事,,(少于10人评分),,"
2010-08-30 / 埃兰·希勒尔 "
弦月梦影,5.1,(31人评分),,"
1话 / 2010-08-28 / 魔王 / 青闲 "
应避忌的狼,5.7,(246人评分),4268,"
2010年8月28日 / 藤咲淳一 / 京極夏彦 "
乙女蹂躙遊戯～Maiden Infringement Play～,5.7,(86人评分),3842,"
2话 / 2010年8月27日 "
极上的恋人,6.6,(10人评分),,"
1话 / 2010年8月26日 "
魔晶石☆魔法少女,5.3,(15人评分),,"
1话 / 2010年8月26日 "
两个朋友,,(少于10人评分),,"
1话 / 2010-08-26 / Paw Charlie Ravn "
女皇之刃 美丽女斗士们,6.6,(208人评分),2817,"
6话 / 2010年8月25日 / よしもときんじ / ホビージャパン / りんしん、野口孝行 "
剧场版 金属对决 战斗陀螺VS太阳 灼热的侵略者 索尔火焰,,(少于10人评分),,"
2010年8月21日 "
意外的幸运签,7.4,(1005人评分),918,"
2010年8月21日 / 原恵一 / 森絵都 "
泡沫之夏,,(少于10人评分),,"
2010-08-20 "
紧扣的星星,6.6,(579人评分),2870,"
2话 / 2010年8月16日 "
汤姆与杰瑞遇见福尔摩斯,,(少于10人评分),,"
2010-8-16 / Spike Brandt / Jeff Siergey "
叱って淫語～三咲主任の部下教育編～,4.8,(24人评分),,"
1话 / 2010/08/15 "
Hinaco性爱训练,4.9,(56人评分),4250,"
1话 / 2010-08-15 / 新技かける / PRIMASTEA / 尻姫 "
模型战士高达模型制作家 起始G,6.0,(162人评分),3899,"
3话 / 2010-08-15 / 松尾衡 / 寺田嘉一郎 "
赤色彗星的肖像,8.2,(32人评分),,"
2010年8月13日 "
东方PVD,7.5,(135人评分),928,"
5话 / 2010年8月13日  "
校园恐怖传说 - 新·花子来了,,,,"
33话 / 2010年8月13日 / 森京詞姫 "
旋风四驱王,,(少于10人评分),,"
52话 / 2010年8月9日 / 橋本みつお、Chan Young Park / NewBoy、ディーライツ / Jong Sik Nam "
雷锋的故事,1.2,(320人评分),4654,"
30话 / 2010-08-07 / 庞博 "
姦淫特急 満潮,5.6,(37人评分),,"
2话 / 2010年8月6日  "
怪物猎人日记 岌岌可危的猫猫村 ☆猫猫千钧一发☆,6.8,(185人评分),2244,"
10话 / 2010年8月5日 / カプコン「モンスターハンター」シリーズ "
萨米大冒险,,(少于10人评分),,"
1话 / 2010-08-04(比利时) / 2012-09-30(中国大陆) / 本·斯塔森 "
阿特的奇幻之旅,,(少于10人评分),,"
26话 / 2010年8月2日 "
生肖传奇之十二生肖总动员,,(少于10人评分),,"
52话 / 2010年8月2日 "
精灵宝可梦：皮卡丘的不可思议的不可思议大冒险,6.5,(22人评分),,"
2010-08-01 "
熊的旅程,,(少于10人评分),,"
2010-08-01 "
火影忍者疾风传 剧场版 鸣人、魔神与三个愿望,6.2,(127人评分),3460,"
2010年7月31日 "
视线之外,7.7,(138人评分),587,"
2010-07-31 / 虞雅婷（evaty） "
小蜜蜂寻亲记 勇气的旋律,,(少于10人评分),,"
2010年7月31日 "
火影忍者疾风传 剧场版 失落之塔,6.2,(414人评分),3765,"
1话 / 2010年7月31日 "
亲吻那片花瓣 「恋人的羁绊」,7.3,(836人评分),1099,"
1话 / 2010年7月30日 / ふぐり屋 "
秋日天空 ～梦之中～,6.5,(570人评分),3272,"
2话 / 2010-07-30 / 高橋丈夫 / 糸杉柾宏 / 黒田和也 "
K-On!!:Ura-On!!,6.3,(173人评分),3367,"
9话 / 2010年7月30日 "
黑岩射手,6.4,(2220人评分),3515,"
1话 / 2010年7月24日 / 吉岡忍 / huke / 松尾祐輔 "
变态生理研究班 OAD,6.8,(755人评分),2601,"
2话 / 2010年7月23日 / TAGRO "
家庭教师HITMAN REBORN！彭格列式修学旅行、来了！,6.8,(224人评分),2351,"
1话 / 2010年7月21日 "
猫屎一号,7.5,(859人评分),785,"
1话 / 2010年7月17日 / 笹原和也 / 小林源文 "
借东西的小人阿丽埃蒂,7.6,(1777人评分),556,"
1话 / 2010年7月17日 / 米林宏昌 "
红发少女安妮 剧场版,,(少于10人评分),,"
2010-07-17 "
黑礁 Roberta’s Blood Trail,7.9,(1480人评分),326,"
5话 / 2010年7月17日 / 片渕須直 / 広江礼威（小学館刊『月刊サンデージェネックス』連載） / 筱雅律 "
皆中！Part1,5.9,(96人评分),3775,"
2话 / 2010年7月16日 / 林佑树 "
寝取られファイター ヤリっちんぐ！,5.4,(55人评分),3869,"
3话 / 2010/07/16 - 2011/02/18 "
皆中！Part1,5.9,(96人评分),3775,"
2话 / 2010年7月16日 / 林佑树 "
战国BASARA 贰,6.9,(672人评分),2062,"
12话 / 2010年7月11日 / 野村和也 / CAPCOM / 大久保徹 "
梦回金沙城,,(少于10人评分),,"
2010年7月10日 "
玩伴猫耳娘,6.3,(793人评分),3763,"
12话 / 2010年7月10日 / 植田洋一 / 神野オキナ(MF文庫) / 森島範子 "
卑鄙的我,7.3,(768人评分),1199,"
1话 / 2010-07-09 "
长江7号爱地球,5.1,(20人评分),,"
2010年7月9日 "
美熟母,4.8,(38人评分),,"
2话 / 2010/07/09 "
尸鬼,7.5,(2600人评分),830,"
24话 / 2010年7月8日 / アミノテツロー / 小野不由美 / 越智信次 "
海绵宝宝 第八季,,(少于10人评分),,"
26话 / 2010年7月8日 "
强袭魔女 第二季,7.3,(1071人评分),1269,"
12话 / 2010年7月7日 / 高村和宏 / 島田フミカネ、Projekt Kagonish / 高村和宏 "
真・恋姬无双 OVA,6.6,(144人评分),2787,"
1话 / 2010年7月7日 / 中西伸彰 / 大島美和、平塚知哉 "
空间爆发,,,,"
2010-07-06 / BLU "
星际宝贝！～一直最高的朋友～,,(少于10人评分),,"
30话 / 2010年7月6日 / ウォルト・ディズニー・カンパニー "
数码兽合体战争,6.0,(260人评分),3936,"
54话 / 2010年7月6日 / えんどうてつや / 本郷あきよし / 浅沼昭弘 "
学园默示录,6.7,(3013人评分),2744,"
12话 / 2010年7月5日 / 荒木哲郎 / 佐藤大輔、佐藤ショウジ / 田中将賀 "
和殿下一起 1分钟剧场,7.3,(310人评分),1217,"
12话 / 2010年7月5日 / まんきゅう / 大羽快 "
世纪末超自然学院,6.6,(1023人评分),2921,"
13话 / 2010年7月5日 / 伊藤智彦 / A-1 Pictures "
滑头鬼之孙,6.8,(2078人评分),2542,"
26话 / 2010年7月5日 / 西村純二 / 椎橋寛 / 岡真里子 "
鹡鸰女神～Pure Engagement～,6.5,(605人评分),3296,"
14话 / 2010年7月4日 / 草川啓造 / 極楽院櫻子 / 友岡新平 "
臀犬,,(少于10人评分),,"
13话 / 2010年07月04日 / 春日森春木 / ライフスタイル角田 "
妄想学生会,7.5,(4037人评分),729,"
13话 / 2010年7月3日 / 金澤洪充 / 氏家ト全（講談社 週刊少年マガジン連載） / 古田誠 "
来来猫 第二季,8.0,(188人评分),352,"
50话 / 2010年7月3日 / 大地丙太郎 / くるねこ大和（「くるねこ」／エンターブレイン刊） "
红 Kurenai OVA,6.9,(329人评分),2243,"
2话 / 2010年7月2日 / 松尾衡 / 石井久美 "
祝福的钟声,5.9,(554人评分),4298,"
12话 / 2010年7月2日 / ウシロシンジ / ういんどみる Oasis / 藤田まり子 "
超元气三姐妹,7.4,(1332人评分),882,"
14话 / 2010年7月2日 / 太田雅彦 / 桜井のりお "
红 Kurenai OVA,6.9,(329人评分),2243,"
2话 / 2010年7月2日 / 松尾衡 / 石井久美 "
祝福的钟声,5.9,(554人评分),4298,"
12话 / 2010年7月2日 / ウシロシンジ / ういんどみる Oasis / 藤田まり子 "
大神与七位伙伴,6.6,(1929人评分),3212,"
12话 / 2010年7月1日 / 岩崎良明 "
传说中勇者的传说,7.0,(1374人评分),1896,"
25话 / 2010年7月1日 / 川崎逸朗 / 鏡貴也 / 島沢ノリコ "
圣诞之吻SS,7.1,(1709人评分),1770,"
26话 / 2010年7月1日 / 平池芳正 / エンターブレイン "
欢迎来到宇宙SHOW,7.1,(217人评分),1539,"
2010年6月26日 / 舛成孝二 / ベサメムーチョ / 石浜真史 "
破刃之剑 第二章 诀别之路,7.2,(676人评分),1571,"
1话 / 2010年6月26日 / アミノテツロ、羽原信義 / 吉永裕ノ介 / 乘田拓茂 "
网球王子 TV总集篇,6.5,(19人评分),,"
8话 / 2010年6月25日 "
11eyes OVA,5.6,(370人评分),4457,"
1话 / 2010年6月25日 / 下田正美 / Lass / 原 将治 "
我能行,6.1,(236人评分),3844,"
2话 / 2010-06-25 "
文学少女 做梦少女的前奏曲,6.7,(630人评分),2621,"
1话 / 2010年6月25日 "
恋爱暴君,7.3,(475人评分),1301,"
2话 / 2010年6月25日 / 川久保圭史 / 高永ひなこ（海王社／GUSH COMICS） / 広田知子 "
飞出个未来 第6季,8.7,(40人评分),,"
26话 / 2010-06-24 "
秦时明月之诸子百家,7.4,(546人评分),1077,"
34话 / 2010年6月23日 / 沈乐平 / 温世仁 "
珍贵日子的梦想,,(少于10人评分),,"
2010年6月23日 "
今天开始恋爱吧,5.7,(138人评分),4166,"
2话 / 2010年6月23日 / 山内重保 / 水波風南 "
日与夜,7.2,(24人评分),,"
2010-06-18 / Teddy Newton "
玩具总动员3,7.6,(556人评分),643,"
1话 / 2010-06-16(中国大陆) / 2010-06-18(美国) / Lee Unkrich "
魔术师,8.2,(143人评分),248,"
2010年6月16日 / Sylvain Chomet "
ロボと少女（仮）,,(少于10人评分),,"
9话 / 2010年6月16日 "
プリンセスナイト☆カチュア,5.7,(94人评分),3934,"
3话 / 2010/06/11 "
风车农民,,(少于10人评分),,"
2010年6月7日(美国) / Joaquin Baldwin "
黑塔利亚剧场版,6.7,(493人评分),2799,"
2010年6月5日 / ボブ白旗 / 日丸屋秀和 / 河南正昭 "
迷失之物,7.2,(70人评分),1485,"
2010年6月3日(澳大利亚) / Andrew Ruhemann、陈志勇 "
超智能足球,5.9,(24人评分),,"
52话 / 2010年6月2日 / 钱国栋 "
超蛙战士之初露锋芒,6.1,(14人评分),,"
2010-06-01 / 徐克 "
小胖妞,7.0,(27人评分),,"
3话 / 2010-06-01 / 何伟锋 "
吉豆世运会,,,,"
52话 / 2010年5月29日 / 王士维 "
破刃之剑 第一章 觉醒之刻,7.1,(776人评分),1778,"
1话 / 2010年5月29日 / 网野哲郎、羽原信義 / 吉永裕ノ介 / 乘田拓茂 "
太空黑猩猩2,,,,"
1话 / 2010年5月28日 / John H. Williams "
RIN×SEN～白濁女教師と野郎ども～,6.3,(161人评分),3316,"
2话 / 2010年5月28日 "
情定惠比壽,5.2,(45人评分),,"
1话 / 2010-05-28 / 岩本薫 "
即便长大成人,,(少于10人评分),,"
1话 / 2010-05-27 "
磁星骑士,,(少于10人评分),,"
39话 / 2010年5月26日 "
天元突破 Parallel Works 2,7.1,(58人评分),1643,"
7话 / 2010年5月26日 "
爆丸3 狩猎保卫者,,(少于10人评分),,"
39话 / 2010年5月23日 / 井上光晴 "
Z计划,4.7,(84人评分),4541,"
2010年5月22日 / 栗津顺 "
怪物史莱克4,6.6,(39人评分),,"
2010年5月21日 "
Newmanoid CAM～キャム＝キャスティン～,4.8,(37人评分),,"
1话 / 2010/05/19 / わだへいさく / うろたん / 相坂ナオキ "
低能侦探,,(少于10人评分),,"
2010年5月18日 / Avner Geller / Stevie Lewis "
ジュノー,,(少于10人评分),,"
2010年5月11日 "
我叫MT 第三季,7.0,(155人评分),1900,"
10话 / 2010-05-10 / 核桃 / 魔兽世界 "
手工街,,,,"
52话 / 2010年5月7日 "
钟表匠诺克西米利安,6.9,(26人评分),,"
1话 / 2010年5月6日 / EunYoung Choi "
獏狩,,,,"
2010年5月4日 "
乡下人 第三季,,,,"
15话 / 2010年5月2日 "
ワルプルギスナイトフィーバー,,(少于10人评分),,"
11话 / 2010年5月1日 "
文学少女 剧场版,6.5,(1080人评分),3196,"
1话 / 2010年5月1日 / 多田俊介 / 野村美月 / 松本圭太 "
武林外传,4.8,(16人评分),,"
300话 / 2010年5月1日 "
ワルプルギスナイトフィーバー,,(少于10人评分),,"
11话 / 2010年5月1日 "
古城荆棘王,7.2,(774人评分),1512,"
2010年5月1日 "
Last Waltz～白濁まみれの夏合宿～,5.8,(114人评分),3898,"
2话 / 2010/04/30 "
淫梦学园,5.1,(19人评分),,"
1话 / 2010年4月30日 "
圣徒会长光,5.4,(33人评分),,"
1话 / 2010/04/30 / マイアミ竜 / 久我原陸 "
ふくびき! トライアングル～美晴アフター～,6.3,(169人评分),3379,"
2话 / 2010-04-30 "
海贼王 强者世界 前传,7.5,(459人评分),907,"
1话 / 2010年4月28日 / 伊藤尚往 / 尾田栄一郎 / 新垣重文 "
超级街头霸王4,5.9,(12人评分),,"
1话 / 2010年4月28日 / 木崎文智 / 山口真未 "
银魂剧场版 新译红樱篇,7.9,(2364人评分),291,"
2010年4月24日 / 高松信司 / 空知英秋 / 竹内进二 "
枪神 Badlands Rumble,7.5,(294人评分),894,"
2010年4月24日 / 西村聡 / 吉松孝博 "
魔法少女伊斯卡,5.9,(88人评分),3642,"
3话 / 2010-04-24 "
お嬢様はHがお好き～THE ANIMATION～,5.9,(136人评分),3827,"
2话 / 2010年4月23日 / ぼっしぃ "
